subscriber_number|subscriber_id|bureau|alert_type|AlertId|create_date|vendor|fraud
460926520765|3812305|Experian|Fraud Statement|5869000278|2018-11-28||0
247824463127|3160344|Experian|Fraud Statement|5868995436|2018-11-28||0
516734120352|4931247|Experian|Fraud Statement|5868978710|2018-11-28||0
080315642105|3194669|Experian|Fraud Statement|5868967194|2018-11-28||0
445400974379|3839193|Experian|Fraud Statement|5868996608|2018-11-28||0
633351860926|4579359|Experian|Fraud Statement|5868986130|2018-11-28||0
685592509218|4899929|Experian|Fraud Statement|5868974908|2018-11-28||0
313898089642|5765959|Experian|Fraud Statement|5868989120|2018-11-28||0
028536251838|2521931|Experian|Fraud Statement|5869005118|2018-11-28||0
224148689945|1849958|TransUnion|Fraud  Alert||2018-11-28|Unknown|0
972626420027|4676536|TransUnion|Fraud Statement|5872227224|2018-11-28|Unknown|1
890135652076|4678827|TransUnion|Fraud Statement|5872225148|2018-11-28|Unknown|1
807854049090|2876426|TransUnion|Fraud Statement|5871694376|2018-11-28|Unknown|0
358438761381|4409397|TransUnion|Fraud Statement|5872521464|2018-11-28|Unknown|0
034205820785|3726798|TransUnion|Fraud Statement|5872680708|2018-11-28|Unknown|0
407771715343|5634025|TransUnion|Fraud Statement|5872559328|2018-11-28|Unknown|0
035208154875|4055494|TransUnion|Fraud Statement|5871113616|2018-11-28|Unknown|0
0228438672981|3111665|TransUnion|Fraud Statement|5873025182|2018-11-28|Unknown|1
660619701833|4049850|TransUnion|Fraud Statement|5873090586|2018-11-28|Unknown|0
883718126412|3990700|TransUnion|Fraud Statement|5872910694|2018-11-28|Unknown|0
440330048842|4155517|TransUnion|Fraud Statement|5872980764|2018-11-28|Unknown|0
247824463127|3160344|TransUnion|Fraud Statement|5872955802|2018-11-28|Unknown|1
634489887918|5297958|TransUnion|Fraud Statement|5872875352|2018-11-28|Unknown|0
399302670630|4985815|TransUnion|Fraud Statement|5871187870|2018-11-28|Unknown|0
732352774007|5011159|TransUnion|Fraud Statement|5873216650|2018-11-28|Unknown|0
050393461527|5029759|TransUnion|Fraud Statement|5870883832|2018-11-28|Unknown|0
969867167884|4827833|TransUnion|Fraud Statement|5873437614|2018-11-28|Unknown|1
392032434356|4586729|TransUnion|Fraud Statement|5873422352|2018-11-28|Unknown|0
685592509218|4899929|TransUnion|Fraud Statement|5871054462|2018-11-28|Unknown|0
516734120352|4931247|TransUnion|Fraud Statement|5870666882|2018-11-28|Unknown|0
072056247414|5028981|TransUnion|Fraud Statement|5870365938|2018-11-28|Unknown|0
871505122901|2904176|TransUnion|Fraud Statement|5870157362|2018-11-28|Unknown|0
678212689003|5777916|TransUnion|Fraud Statement|5869995406|2018-11-28|Unknown|1
798063351668|2177805|TransUnion|Fraud Statement|5869922500|2018-11-28|Unknown|0
722426859715|5776514|TransUnion|Fraud Statement|5869835122|2018-11-28|Unknown|0
313898089642|5765959|TransUnion|Fraud Statement|5869853348|2018-11-28|Unknown|0
008353708291|2869920|TransUnion|Fraud Statement|5869752458|2018-11-28|Unknown|1
925014178520|2279657|TransUnion|Fraud Statement|5869656432|2018-11-28|Unknown|0
073644818481|5316850|TransUnion|Fraud  Alert||2018-11-28|Unknown|1
131331668847|3718855|TransUnion|Fraud  Alert||2018-11-28|Unknown|0
265307672087|5371843|TransUnion|Fraud  Alert||2018-11-28|Unknown|0
985979616362|5774344|TransUnion|Fraud Statement|5875559540|2018-11-29|Unknown|0
272550907122|4972361|TransUnion|Fraud Statement|5875640674|2018-11-29|Unknown|0
810425438565|4090107|TransUnion|Fraud Statement|5875576016|2018-11-29|Unknown|0
460926520765|3812305|TransUnion|Fraud Statement|5875495410|2018-11-29|Unknown|0
268810959539|5450333|Experian|Fraud Statement|5875102486|2018-11-29||0
087139802408|5327526|Experian|Fraud Statement|5875095244|2018-11-29||0
0357468618478|4483773|Experian|Fraud Statement|5875095996|2018-11-29||0
297661705590|4960183|Experian|Fraud Statement|5875095058|2018-11-29||0
234265618950|3831543|Experian|Fraud Statement|5875065986|2018-11-29||0
997851935708|4658038|Experian|Fraud Statement|5875067148|2018-11-29||0
037828273573|2795326|Experian|Fraud Statement|5875064830|2018-11-29||0
935304277338|3998909|Experian|Fraud Statement|5875078130|2018-11-29||0
798036016426|5347898|Experian|Fraud Statement|5875080642|2018-11-29||0
330722587986|4691520|Experian|Fraud Statement|5875072376|2018-11-29||0
798063351668|2177805|Experian|Fraud Statement|5875082088|2018-11-29||0
621654272837|2858848|Experian|Fraud Statement|5875075460|2018-11-29||0
724287037937|4667709|Experian|Fraud Statement|5875068722|2018-11-29||0
988692325854|4901504|Experian|Fraud Statement|5875081312|2018-11-29||0
172513096125|4666951|Experian|Fraud Statement|5875070592|2018-11-29||0
451634866161|3159451|Experian|Fraud Statement|5875082818|2018-11-29||0
514235644643|3206564|Experian|Fraud Statement|5875083236|2018-11-29||0
175508795812|2482691|Experian|Fraud Statement|5875073698|2018-11-29||0
541065972987|5079976|Experian|Fraud Statement|5875100336|2018-11-29||0
0509226665370|4374516|Experian|Fraud Statement|5875101654|2018-11-29||0
890579325724|4675665|TransUnion|Fraud Statement|5876571292|2018-11-29|Unknown|0
037828273573|2795326|TransUnion|Fraud Statement|5876576042|2018-11-29|Unknown|0
451634866161|3159451|TransUnion|Fraud Statement|5876626422|2018-11-29|Unknown|0
504482165187|5471981|TransUnion|Fraud Statement|5876259400|2018-11-29|Unknown|0
124595669369|3809336|TransUnion|Fraud Statement|5876156474|2018-11-29|Unknown|0
798036016426|5347898|TransUnion|Fraud Statement|5878060034|2018-11-29|Unknown|0
582646430371|3783397|TransUnion|Fraud Statement|5877882700|2018-11-29|Unknown|0
111661996089|4812116|TransUnion|Fraud Statement|5878489144|2018-11-29|Unknown|1
453460578011|2271634|TransUnion|Fraud Statement|5878466578|2018-11-29|Unknown|0
722761725170|2139941|TransUnion|Fraud Statement|5878408810|2018-11-29|Unknown|0
600783902206|4545303|TransUnion|Fraud Statement|5878432948|2018-11-29|Unknown|0
0584175840546|5780114|TransUnion|Fraud Statement|5878254458|2018-11-29|Unknown|0
445400974379|3839193|TransUnion|Fraud Statement|5878356490|2018-11-29|Unknown|0
323618561558|5780109|TransUnion|Fraud Statement|5878251156|2018-11-29|Unknown|0
268810959539|5450333|TransUnion|Fraud Statement|5878652488|2018-11-29|Unknown|0
234265618950|3831543|TransUnion|Fraud Statement|5878562368|2018-11-29|Unknown|0
259808951631|5616019|TransUnion|Fraud Statement|5877834952|2018-11-29|Unknown|0
101147524337|4243078|TransUnion|Fraud Statement|5877784346|2018-11-29|Unknown|0
541065972987|5079976|TransUnion|Fraud Statement|5877661696|2018-11-29|Unknown|0
0045494197812|4492203|TransUnion|Fraud Statement|5877599072|2018-11-29|Unknown|1
028536251838|2521931|TransUnion|Fraud Statement|5877421314|2018-11-29|Unknown|1
515661312403|4386441|TransUnion|Fraud Statement|5877193454|2018-11-29|Unknown|0
299044335426|3784790|TransUnion|Fraud Statement|5876948180|2018-11-29|Unknown|0
0663355722570|5780000|TransUnion|Fraud Statement|5877028876|2018-11-29|Unknown|0
162218475662|1836714|TransUnion|Fraud Statement|5877019694|2018-11-29|Unknown|0
056778558741|5129669|TransUnion|Fraud  Alert||2018-11-29|Unknown|0
142911330176|5815478|TransUnion|Fraud  Alert||2018-11-29|Unknown|0
072979191046|3761470|TransUnion|Fraud  Alert||2018-11-29|Unknown|0
0849837524829|5720563|TransUnion|Fraud  Alert||2018-11-29|Unknown|0
351290332222|5530272|Experian|Fraud Statement|5880431076|2018-11-30||0
494705326706|4559701|Experian|Fraud Statement|5880428694|2018-11-30||0
019144376756|4913182|Experian|Fraud Statement|5880450114|2018-11-30||0
994883524019|3550518|Experian|Fraud Statement|5880434122|2018-11-30||0
234172422273|4877982|Experian|Fraud Statement|5880423602|2018-11-30||0
944806655469|4668498|Experian|Fraud Statement|5880425238|2018-11-30||0
430957432491|5039742|Experian|Fraud Statement|5880433394|2018-11-30||0
369619228361|5439297|Experian|Fraud Statement|5880433468|2018-11-30||0
291597768376|2866598|Experian|Fraud Statement|5880419676|2018-11-30||0
456136167739|4882270|Experian|Fraud Statement|5880419734|2018-11-30||0
540754326869|3161484|Experian|Fraud Statement|5880429374|2018-11-30||0
114215844720|5412699|Experian|Fraud Statement|5880441960|2018-11-30||0
184524217765|5384411|Experian|Fraud Statement|5880439222|2018-11-30||0
341992469922|4039352|Experian|Fraud Statement|5880442326|2018-11-30||0
462919881148|2732380|Experian|Fraud Statement|5880435260|2018-11-30||0
643125309494|4873965|Experian|Fraud Statement|5880437084|2018-11-30||0
814587638017|4914138|Experian|Fraud Statement|5880412710|2018-11-30||0
643125309494|4873965|TransUnion|Fraud Statement|5881292430|2018-11-30|Unknown|0
297661705590|4960183|TransUnion|Fraud Statement|5881293260|2018-11-30|Unknown|0
285876482832|4738841|TransUnion|Fraud Statement|5881147822|2018-11-30|Unknown|1
074024709745|4265887|TransUnion|Fraud Statement|5881765294|2018-11-30|Unknown|0
105741199473|3768210|TransUnion|Fraud Statement|5881721634|2018-11-30|Unknown|0
0509226665370|4374516|TransUnion|Fraud Statement|5881585806|2018-11-30|Unknown|0
0839611205254|4681765|TransUnion|Fraud Statement|5881501940|2018-11-30|Unknown|1
721011762214|4739459|TransUnion|Fraud Statement|5881537420|2018-11-30|Unknown|0
369619228361|5439297|TransUnion|Fraud Statement|5881536682|2018-11-30|Unknown|0
451480523387|5697333|TransUnion|Fraud Statement|5882102894|2018-11-30|Unknown|0
944806655469|4668498|TransUnion|Fraud Statement|5882050588|2018-11-30|Unknown|0
829173598104|4896442|TransUnion|Fraud Statement|5881905806|2018-11-30|Unknown|0
815905152416|5441515|TransUnion|Fraud Statement|5881945220|2018-11-30|Unknown|0
830815167140|4896437|TransUnion|Fraud Statement|5881903502|2018-11-30|Unknown|0
988692325854|4901504|TransUnion|Fraud Statement|5881946582|2018-11-30|Unknown|0
330722587986|4691520|TransUnion|Fraud Statement|5881854986|2018-11-30|Unknown|0
103768373763|5820466|TransUnion|Fraud Statement|5881873780|2018-11-30|Unknown|0
735244854527|5707958|TransUnion|Fraud Statement|5881811362|2018-11-30|Unknown|0
621654272837|2858848|TransUnion|Fraud Statement|5882210454|2018-11-30|Unknown|0
709413980310|4117119|TransUnion|Fraud Statement|5882181204|2018-11-30|Unknown|1
657560217022|3573911|TransUnion|Fraud Statement|5882155442|2018-11-30|Unknown|0
0293397211064|5666017|TransUnion|Fraud  Alert||2018-11-30|Unknown|0
691252906255|2992841|TransUnion|Fraud Statement|5883118916|2018-11-30|Unknown|0
172513096125|4666951|TransUnion|Fraud Statement|5883139264|2018-11-30|Unknown|0
0357468618478|4483773|TransUnion|Fraud Statement|5883015872|2018-11-30|Unknown|0
175508795812|2482691|TransUnion|Fraud Statement|5882728534|2018-11-30|Unknown|0
997851935708|4658038|TransUnion|Fraud Statement|5882779726|2018-11-30|Unknown|0
613877375709|3718767|TransUnion|Fraud Statement|5882700002|2018-11-30|Unknown|0
087139802408|5327526|TransUnion|Fraud Statement|5883398944|2018-11-30|Unknown|0
057809991490|3753658|TransUnion|Fraud  Alert||2018-11-30|Unknown|1
576786741358|4774842|TransUnion|Fraud  Alert||2018-11-30|Unknown|0
068850874433|3384619|TransUnion|Fraud  Alert||2018-11-30|Unknown|0
755588348681|3714780|Experian|Fraud Statement|5885266948|2018-12-01||0
108590567383|3025293|Experian|Fraud Statement|5885273702|2018-12-01||0
0537059812732|4057820|Experian|Fraud Statement|5885276344|2018-12-01||0
275038747339|4819958|Experian|Fraud Statement|5885275664|2018-12-01||0
386605769001|4868448|Experian|Fraud Statement|5885260200|2018-12-01||0
093938454143|3656796|Experian|Fraud Statement|5885260592|2018-12-01||0
729485311024|5368488|Experian|Fraud Statement|5885257660|2018-12-01||0
748321840483|5699769|Experian|Fraud Statement|5885258210|2018-12-01||0
342220740825|4930071|Experian|Fraud Statement|5885255674|2018-12-01||0
852625310350|5469936|Experian|Fraud Statement|5885250584|2018-12-01||0
794589002925|4979739|Experian|Fraud Statement|5885253884|2018-12-01||0
0639068259153|4655523|Experian|Fraud Statement|5885248936|2018-12-01||0
014253815206|5709529|Experian|Fraud Statement|5885249392|2018-12-01||0
351290332222|5530272|TransUnion|Fraud Statement|5885826398|2018-12-01|Unknown|0
275038747339|4819958|TransUnion|Fraud Statement|5885912454|2018-12-01|Unknown|0
794589002925|4979739|TransUnion|Fraud Statement|5885857452|2018-12-01|Unknown|1
224205475307|4524513|TransUnion|Fraud Statement|5885577974|2018-12-01|Unknown|0
291597768376|2866598|TransUnion|Fraud Statement|5885463498|2018-12-01|Unknown|0
852625310350|5469936|TransUnion|Fraud Statement|5886840326|2018-12-01|Unknown|1
234172422273|4877982|TransUnion|Fraud Statement|5886896428|2018-12-01|Unknown|0
304881772034|2890871|TransUnion|Fraud Statement|5886869112|2018-12-01|Unknown|0
045751942514|4437064|TransUnion|Fraud Statement|5886671742|2018-12-01|Unknown|0
114215844720|5412699|TransUnion|Fraud Statement|5886742216|2018-12-01|Unknown|0
184524217765|5384411|TransUnion|Fraud Statement|5886727728|2018-12-01|Unknown|0
712930476173|4617264|TransUnion|Fraud Statement|5886501148|2018-12-01|Unknown|0
729485311024|5368488|TransUnion|Fraud Statement|5886531052|2018-12-01|Unknown|1
782046952440|3174298|TransUnion|Fraud Statement|5886403338|2018-12-01|Unknown|0
604808825426|5709530|TransUnion|Fraud Statement|5886439376|2018-12-01|Unknown|0
014253815206|5709529|TransUnion|Fraud Statement|5886442464|2018-12-01|Unknown|0
888170290668|1922227|TransUnion|Fraud Statement|5886363118|2018-12-01|Unknown|1
342220740825|4930071|TransUnion|Fraud Statement|5886342150|2018-12-01|Unknown|0
108590567383|3025293|TransUnion|Fraud Statement|5886158422|2018-12-01|Unknown|1
399531927664|1760896|TransUnion|Fraud Statement|5886196040|2018-12-01|Unknown|0
430957432491|5039742|TransUnion|Fraud Statement|5886229426|2018-12-01|Unknown|0
281917617238|3711162|TransUnion|Fraud Statement|5886090948|2018-12-01|Unknown|0
608012214474|2981134|TransUnion|Fraud Statement|5886003060|2018-12-01|Unknown|1
625697810037|5490063|Experian|Fraud Statement|5888330602|2018-12-02||0
0929163129454|5150957|Experian|Fraud Statement|5888328274|2018-12-02||0
425015598066|5780557|Experian|Fraud Statement|5888326542|2018-12-02||0
454287307294|2713137|TransUnion|Fraud Statement|5888736826|2018-12-02|Unknown|1
055197766896|2256006|TransUnion|Fraud Statement|5888709732|2018-12-02|Unknown|0
164633545742|2197124|TransUnion|Fraud Statement|5888709280|2018-12-02|Unknown|0
234629057446|5072361|Experian|Fraud Statement|5888326992|2018-12-02||0
668388147325|5067691|Experian|Fraud Statement|5888338396|2018-12-02||0
659356999134|3079139|Experian|Fraud Statement|5888325564|2018-12-02||0
0285939679704|5164016|Experian|Fraud Statement|5888321354|2018-12-02||0
546807624994|5164010|Experian|Fraud Statement|5888321342|2018-12-02||0
539707902885|5357805|Experian|Fraud Statement|5888336096|2018-12-02||0
300620821207|4587372|Experian|Fraud Statement|5888339484|2018-12-02||0
818469604138|4627334|TransUnion|Fraud Statement|5891199406|2018-12-02|Unknown|0
037704912709|4743916|TransUnion|Fraud Statement|5891169410|2018-12-02|Unknown|0
298605701663|3756448|TransUnion|Fraud Statement|5891509086|2018-12-02|Unknown|0
748321840483|5699769|TransUnion|Fraud Statement|5891536958|2018-12-02|Unknown|0
293363888205|2902587|TransUnion|Fraud Statement|5891715006|2018-12-02|Unknown|0
488363368775|1576969|TransUnion|Fraud Statement|5891882356|2018-12-02|Unknown|0
519446480611|5673925|TransUnion|Fraud Statement|5891773960|2018-12-02|Unknown|1
915620315550|4780762|TransUnion|Fraud Statement|5891943206|2018-12-02|Unknown|0
424921264856|4984247|TransUnion|Fraud Statement|5891986388|2018-12-02|Unknown|0
625697810037|5490063|TransUnion|Fraud Statement|5892023372|2018-12-02|Unknown|1
0587127190580|4062585|TransUnion|Fraud Statement|5892206840|2018-12-02|Unknown|0
687086722571|5693074|TransUnion|Fraud Statement|5892153296|2018-12-02|Unknown|0
090849552752|4032389|TransUnion|Fraud Statement|5892208556|2018-12-02|Unknown|0
425015598066|5780557|TransUnion|Fraud Statement|5892527850|2018-12-02|Unknown|1
258413117887|4599419|TransUnion|Fraud  Alert||2018-12-02|Unknown|0
108626203830|5863264|TransUnion|Fraud Statement|5892519726|2018-12-02|Unknown|0
386605769001|4868448|TransUnion|Fraud Statement|5892315666|2018-12-02|Unknown|0
788323276480|4094072|TransUnion|Fraud Statement|5891618828|2018-12-02|Unknown|1
542145290652|4775930|TransUnion|Fraud Statement|5891642356|2018-12-02|Unknown|0
801937871547|3756312|TransUnion|Fraud Statement|5890785830|2018-12-02||0
304860017703|4630837|TransUnion|Fraud Statement|5890528982|2018-12-02|Unknown|1
963138564431|4677161|TransUnion|Fraud Statement|5890418128|2018-12-02|Unknown|0
523749567510|4677162|TransUnion|Fraud Statement|5890417986|2018-12-02|Unknown|0
0784588739841|3525647|TransUnion|Fraud Statement|5890133578|2018-12-02|Unknown|0
857377901985|5014211|TransUnion|Fraud Statement|5890075058|2018-12-02|Unknown|0
0537059812732|4057820|TransUnion|Fraud Statement|5889841742|2018-12-02|Unknown|0
659356999134|3079139|TransUnion|Fraud Statement|5890036988|2018-12-02|Unknown|1
755588348681|3714780|TransUnion|Fraud Statement|5889485734|2018-12-02|Unknown|0
889061825038|4064197|TransUnion|Fraud  Alert||2018-12-02|Unknown|0
427121286087|4848016|Experian|Fraud Statement|5893259934|2018-12-03||0
117090282286|3813046|Experian|Fraud Statement|5893245530|2018-12-03||0
667029869220|5003912|Experian|Fraud Statement|5893267234|2018-12-03||0
266606892192|4787479|Experian|Fraud Statement|5893251638|2018-12-03||0
265876642837|4579018|Experian|Fraud Statement|5893256258|2018-12-03||0
658117284116|4965698|Experian|Fraud Statement|5893249908|2018-12-03||0
0285939679704|5164016|TransUnion|Fraud Statement|5895602860|2018-12-03|Unknown|1
546807624994|5164010|TransUnion|Fraud Statement|5895602066|2018-12-03|Unknown|1
370110116950|4462287|TransUnion|Fraud Statement|5895631142|2018-12-03|Unknown|1
768415546063|4175650|TransUnion|Fraud Statement|5895559596|2018-12-03|Unknown|0
668388147325|5067691|TransUnion|Fraud Statement|5895375362|2018-12-03|Unknown|0
0929163129454|5150957|TransUnion|Fraud Statement|5895854224|2018-12-03|Unknown|0
619359238359|4119859|TransUnion|Fraud Statement|5895383702|2018-12-03|Unknown|0
266606892192|4787479|TransUnion|Fraud Statement|5894826736|2018-12-03|Unknown|0
685883617959|4571063|TransUnion|Fraud Statement|5894922764|2018-12-03|Unknown|0
265876642837|4579018|TransUnion|Fraud Statement|5894540648|2018-12-03|Unknown|0
0639068259153|4655523|TransUnion|Fraud Statement|5894486338|2018-12-03|Unknown|0
